date, pm25, pm10, o3, no2, so2, co
2020/1/3, 173, 74, 19, 31, 2, 8
2020/1/4, 161, 81, 3, 37, 2, 9
2020/1/5, 168, 79, 3, 28, 2, 7
2020/1/6, 167, 82, 3, 29, 2, 9
2020/1/7, 168, 65, 24, 22, 4, 7
2020/1/8, 147, 70, 9, 39, 4, 9
2020/1/9, 154, 67, 8, 20, 3, 7
2020/1/10, 152, 45, 12, 14, 3, 8
2020/1/11, 103, , , , , 
2020/1/12, 124, 79, 4, 23, 4, 10
2020/1/13, 153, 66, 10, 22, 6, 10
2020/1/14, 185, 79, 3, 27, 3, 11
2020/1/15, 167, 52, 4, 13, 2, 8
2020/1/16, 125, 49, 20, 15, 2, 8
2020/1/17, 129, 64, 5, 23, 3, 8
2020/1/18, 153, 70, 14, 20, 2, 8
2020/1/19, 161, 60, 33, 19, 2, 7
2020/1/20, 138, 72, 31, 26, 2, 8
2020/1/21, 162, 78, 27, 18, 2, 7
2020/1/22, 168, 86, 25, 21, 3, 8
2020/1/23, 177, 88, 19, 20, 2, 8
2020/1/24, 179, 57, 33, 7, 2, 6
2020/1/25, 132, 48, 39, 6, 4, 5
2020/1/26, 127, 43, 26, 8, 3, 6
2020/1/27, 116, 43, 21, 6, 3, 6
2020/1/28, 112, 53, 16, 13, 3, 7
2020/1/29, 142, 48, 32, 12, 1, 7
2020/1/30, 127, 50, 29, 13, 2, 7
2020/1/31, 131, 47, 23, 9, 2, 5
2020/2/1, 120, 43, 18, 8, , 5
2020/2/2, 115, 44, 25, 11, 1, 5
2020/2/3, 113, 37, 31, 10, 1, 3
2020/2/4, 102, 35, 30, 9, 1, 5
2020/2/5, 103, 51, 22, 8, 2, 4
2020/2/6, 145, 33, 31, 7, 3, 4
2020/2/7, 100, 47, 22, 7, 2, 4
2020/2/8, 126, 51, 20, 10, 2, 6
2020/2/9, 136, 41, 32, 7, 2, 4
2020/2/10, 120, 36, 32, 8, 2, 4
2020/2/11, 103, 48, 36, 7, 3, 5
2020/2/12, 159, 68, 33, 12, 2, 6
2020/2/13, 164, 72, 37, 10, 2, 6
2020/2/14, 167, 64, 31, 8, 2, 5
2020/2/15, 142, 62, 30, 1, 1, 
2020/2/16, 84, 44, 35, 5, 2, 2
2020/2/17, 87, 49, 29, 9, 3, 2
2020/2/18, 110, 53, 34, 9, 3, 2
2020/2/19, 135, 51, 37, 7, 2, 2
2020/2/20, 133, 52, 29, 6, 3, 3
2020/2/21, 137, 52, 34, 8, 3, 3
2020/2/22, 114, 57, 20, 12, 2, 6
2020/2/23, 139, 71, 23, 15, 3, 5
2020/2/24, 162, 71, 37, 17, 2, 3
2020/2/25, 163, 66, 36, 12, 6, 5
2020/2/26, 164, 72, 37, 24, 2, 8
2020/2/27, 165, 79, 18, 20, 2, 6
2020/2/28, 171, 28, 25, 15, 2, 6
2020/2/29, 78, 38, 45, 21, 3, 4
2020/3/1, 96, 56, 23, 17, 2, 5
2020/3/2, 120, 35, 29, 7, 2, 9
2020/3/3, 69, 38, 20, 15, 3, 6
2020/3/4, 76, 36, 34, 14, 3, 2
2020/3/5, 81, 54, 23, 13, 3, 4
2020/3/6, 119, 56, 28, 11, 2, 5
2020/3/7, 137, 60, 44, 15, 3, 5
2020/3/8, 142, 67, 32, 15, 6, 5
2020/3/9, 151, 66, 27, 15, 3, 4
2020/3/10, 105, 49, 31, 11, 2, 3
2020/3/11, 80, 60, 39, 14, 3, 4
2020/3/12, 109, 74, 30, 19, 4, 6
2020/3/13, 144, 82, 31, 21, 4, 7
2020/3/14, 144, 88, 16, 32, 4, 9
2020/3/15, 136, 89, 27, 30, 7, 9
2020/3/16, 151, 45, 27, 11, 4, 8
